	Sample_14456	Sample_18636	Sample_18637	Sample_20028	Sample_22793	Sample_25572	Sample_25573	Sample_26984	Sample_26985	Sample_501
AC004692.1	8.57985663633911	8.42163257637578	8.82752390594491	8.56374298585666	8.5840662944074	8.43932944707163	8.71519837014796	8.48131956630775	8.33472161081404	8.33218654335212
AC004771.1	5.09388637291679	4.93902273334518	5.35615787592868	5.18914946403018	5.48577446618099	5.13089534693169	5.3367630468964	5.15698892314582	4.95434365781824	5.0687168415339
AC004801.3	3.57249781280403	3.45169384013818	3.31874962061422	3.58007242231223	3.65857339440501	3.39842716156163	3.43493214148662	3.31180461452212	3.6636337078435	3.43870239580108
AC004803.1	4.53916673650284	4.44183689855389	4.41936265051545	4.15782941587005	4.24611107538668	4.39488708442727	4.37919456476179	4.49596471365398	4.56850995283849	4.28307543546167
AC004812.2	5.37387859569973	5.34661268668435	5.32052579371739	5.72961053343498	5.73580564770858	5.34491475370926	5.47860419971673	5.61389386073303	5.64158644253163	5.2875060090572
AC004817.1	3.46160013365936	3.36767493086785	3.4199354701401	3.64988123956195	3.45831444867737	3.43306055164416	3.41870399543145	3.65423174239825	3.57146150404165	3.58795471200462
AC004817.2	4.50088640714285	4.37716397214008	4.38356549004647	4.27545555122251	4.30663040340922	4.18056220782388	4.7083605398787	4.52901825331351	4.3133995931369	4.59968267262042
AC004825.2	4.82675644537145	4.57865940272154	5.01360962356716	4.7348483627363	5.26283146710492	4.72031020004214	4.8378838297066	4.65034819400545	4.52265458310164	4.92450724839104
AC004832.1	3.56300565564904	3.63396457206928	3.62286170383113	3.80998747490036	3.5678804558347	3.66286792756097	3.6512340341115	3.51263336377295	3.43700327305159	3.66927433211822
AC004836.1	4.28328841549612	4.15861824612522	3.86388875152858	4.4181701813538	4.07163871581986	3.93610165910539	4.03492708727103	3.99716365108749	4.27427919438652	3.9796165155677
AC004846.1	3.94057257861943	5.92701984843733	3.88468087461251	4.27111724615795	3.8742094936887	3.87880337820131	3.91035816054827	3.79350778910649	3.9494475289459	3.87392157546129
AC004846.2	5.11528162768837	4.92155389523947	4.94893012186019	4.98705688167203	5.45752924664673	5.01331017670401	4.99396556170385	5.00259729082005	4.96458379800097	5.20405680298998
AC004847.1	5.38840999304166	5.65462344599564	6.45413701478601	5.53297374659665	5.92048981922977	5.95868290088164	6.07050951668324	5.98460915942802	6.00667436984874	5.85697430579966
AC004852.2	3.36933801208369	3.62483471761619	3.43050775820712	3.46623573876808	3.49748818810168	3.34509455572672	3.47325439623379	3.54082841412215	3.43125507957761	3.53600636568483
AC004893.2	4.25092741526873	4.23237287132731	4.34787666145198	4.43872101226082	4.60278039472323	4.23553965897441	4.4121149749145	4.56380478929647	4.18743511846661	4.47190544127293
AC004906.1	4.61575459742504	4.44249701069382	4.56588349065137	4.34667510103183	5.02522244770545	4.3841007919668	4.33636091720641	4.4255928152217	4.39535643344671	4.71144798006736
AC004908.3	4.86995698549551	4.82306107967201	4.79966206199258	5.0273838451095	5.15331347466603	4.69578224293641	5.05982072729498	4.72210890787845	5.51295894433032	4.89023427736869
AC004917.1	4.93904376462162	4.77187697538098	4.72313543259438	4.57631631183175	5.12703961232778	4.93927646326857	4.87286414063113	4.8879721969281	4.5251785558356	4.95901483074676
AC004918.3	5.223305451469	5.40757909873291	5.35394908279921	5.30992906925598	5.45329191060524	5.21669972816283	5.30467211493463	5.35825790256478	5.10871708902983	5.00372057096124
AC004941.2	7.84838673110232	8.09700381824888	8.11262377212095	8.16748465693354	8.63214066997024	7.76742191494516	8.20669003184588	8.04125445849939	8.0193331921999	8.10529210890815
AC004943.2	4.53207359277107	4.6186239450428	4.58356615932806	4.49839205876063	4.70730300197194	4.67431079640306	4.63899929111551	4.46526141395027	4.53102054525776	4.43118788181991
AC004944.1	3.37787767047455	3.65817263146686	3.39047303202282	3.34095744891974	3.57824060870691	3.58130165787022	3.44793758273225	3.53455592371915	3.66246107632255	3.46263808110104
AC004947.1	3.31252876039594	3.44737351236701	3.48539759889627	3.40611400670507	3.31079923789925	3.31864033490718	3.53738025174257	3.45741932660891	3.3802220185951	3.38827717823772
AC004948.1	3.06683868554079	3.01808950660432	3.24699312913623	3.18132555618596	3.58269214358267	3.13211374833887	3.25245900116918	3.01687370193561	3.31931721779597	3.38883030173788
AC004951.1	9.16742159269174	8.93296610753941	9.11563112866033	8.45383076628829	9.53249956142243	8.34439121447884	8.54580951785503	8.6574691595555	8.52941717405451	8.32470481226655
AC004951.3	6.73988607906169	6.44950537545273	6.54264637915753	6.53222085774037	6.56198380170886	6.62553403415559	6.34472769960606	6.30753355020051	6.41740273913327	6.5474797527687
AC004972.1	3.17396967011296	3.19260534925558	3.27224285063393	3.17383451144841	3.18792196914868	3.15711443932871	3.07988387111743	3.12514666055235	3.4229182036021	3.10878498075921
AC004975.2	3.42663953816371	3.21810168701836	3.31575969411675	3.79184575931531	3.33471771160203	3.29397833314208	3.52891228422469	3.31008012375313	3.39393699315268	3.35690979269544
AC004988.1	3.54121468829589	3.49164237619101	3.50371377826783	3.3811106605725	3.67527179746463	3.65804483261576	3.39757163183418	3.5071076687715	3.37814324865546	3.55810148364527
AC005005.3	5.5034359988222	5.27791953634579	5.24345634521735	5.1825379037713	5.59052351488322	5.48947237845548	5.47865190853721	5.39538660326003	5.46175687465799	5.43103624646531
AC005009.1	3.04858232220068	2.95419336804271	3.0224899246795	2.98663607612236	3.00153820790601	2.92279172216415	2.96937429351528	3.03924189452977	2.94952109912048	3.02764372841883
AC005011.1	10.8803396235796	10.8966126658595	11.2924809876854	11.0463893519228	11.26997805415	11.1566796316193	11.2510996262007	11.1184588473944	11.1436034004171	10.9134208826485
AC005014.2	3.66162824858631	3.8596571030011	3.85177023772384	4.15560780754554	3.81325520962226	3.73313872201788	3.78150875316273	3.68425846652956	3.90622353547114	3.60745080508261
AC005034.3	4.56497830515231	5.25159535782118	4.50661151083149	4.33184756616224	4.87788463273146	4.17925951031492	4.31626550692691	4.41500028414518	5.36838697548056	4.74514668593954
AC005062.1	3.6001810578268	3.63951737428798	3.52515307150393	3.48644662940128	3.56852804841634	3.65045784120696	3.57950863863565	3.65688332729526	3.74087561344505	3.7038193371112
AC005064.1	3.16871185315259	3.11462750441643	3.093337335222	3.2238958648436	3.11598734812313	3.1653379194687	3.16658366670453	3.16996526962049	3.08083130119209	3.0597658993369
AC005072.1	5.4494535051993	6.12199285693039	5.5305278163438	5.55281031984303	5.08305998057086	5.59693247468282	5.18651164700457	6.15874306230999	5.52864836666985	5.2799601547197
AC005076.1	6.36143950886103	6.01988918365013	6.13566586751845	6.30406943985526	6.19262225808722	6.04836086747373	5.83478573772941	6.17985459218005	6.12827108741756	6.4610814116094
AC005083.1	5.03558128240014	5.25681673170147	5.17354531361436	4.92711325459936	4.88752815698544	4.96533833027507	4.92825964958498	4.78598871265086	5.00804528428853	4.71686841990639
AC005154.1	6.47180873414954	6.33787947986848	6.6586639020976	6.45009217351906	6.49743096631074	6.36307384880901	6.26517729657008	6.48075792497399	6.51566240356256	6.58259351030581
AC005162.1	4.14896596159122	4.18251537630015	4.20294059351956	4.58646300100223	4.41341759041609	4.2783033574934	4.05121666021611	4.27963952145526	4.3683126594566	4.15599140548774
AC005162.3	3.31792892321842	3.65162697523837	3.64559717158226	3.67609844314659	3.41298222576537	3.51248054203354	3.56078036142833	3.47709516426886	3.46103031530585	3.45598884442236
AC005165.1	4.26605245613939	3.97039000951315	4.58724508822032	4.19587944511481	4.45776982814051	4.28270303732641	4.30260302249135	4.30179687297647	4.43606946370028	4.31764933986131
AC005176.1	4.83674108486008	4.40450562509278	4.94514630610968	4.52996983397355	4.87565271124445	5.0285999016833	4.81796730625614	4.9872615796772	4.98125663385238	4.81537311714261
AC005180.1	3.86188394931273	3.95822337350285	3.61303412833338	3.71735835507499	3.7583817757931	3.69055613875151	3.71134174580892	3.68211529409762	3.93094174717142	3.80140278772936
AC005224.1	4.8979117844839	5.14535944080774	5.37270324800271	5.00782042551531	5.2645009299956	5.04997967499933	5.28726475400947	5.30161703520976	5.6037165243956	5.2348756954615
AC005224.4	5.1168819298284	5.30111486242991	4.73548254381784	5.00840213602491	5.39628885279416	4.87305115545293	5.16010634791425	5.19671329546117	5.09831358904892	4.95057787257053
AC005229.4	5.20577611637981	4.77633420617601	5.30826141268472	5.520477356648	5.05217098970901	4.8536901854443	5.3977035202062	5.10900062919165	5.38866535411442	4.81283407564656
AC005256.1	5.45955049574878	5.52208052895181	5.20462909114977	5.4024489851291	5.55953116575774	5.51632988112149	5.49637929215182	5.4460230249917	5.4632635854692	5.60177135408176
AC005261.2	6.82157528398174	6.88125952871636	7.02273469269534	6.78017762963907	7.16792507798576	7.12726555660618	7.03297869506316	7.06031437261469	7.0509746843047	6.7900650922845
AC005261.4	5.22146165315772	5.3057208881818	5.24934944979594	5.42492900788954	5.14609431970416	5.16302644989897	4.98630634064469	5.18518266946612	5.24848625325263	5.15566580655001
AC005261.6	5.62874826980125	5.42971053522268	5.45309080255628	5.53098834216618	5.57365308709073	5.40639755948427	5.4609928148083	5.38610660320489	5.60558025310077	5.65275509697921
AC005281.1	3.36019003538718	3.70522109652858	3.35321643723418	3.26890670346614	3.70031240538445	3.2890139090092	3.27719717123449	3.61688736245376	3.35985925839123	3.37979697024573
AC005297.3	4.78002049808673	4.61994666880922	4.64197344029891	4.28926657755521	5.04102011759594	4.50921175456814	4.27253618864577	4.65717332201119	4.41622466175609	4.58489207077443
AC005306.1	5.42561777333469	5.87397141797052	5.91711100826431	5.60802769427765	5.81501758108661	5.63096490942557	5.62550990318507	6.01927370472899	5.80325951335364	5.7238663511678
AC005332.7	7.40151739313954	6.62706107155131	7.07258640397071	7.65926921274828	6.52890648298083	7.04124759726888	7.32587738652984	8.27087312093051	7.30447097101135	7.1908329620162
AC005332.9	5.35216908687745	5.46482907848641	5.57451295411167	5.59321421740426	5.59821692691402	5.70490599837464	5.60324177295716	5.82030206622583	5.43040512709447	5.49126857012089
AC005355.2	3.91628532085662	3.47074635340721	3.61524464856947	3.88009080963359	3.76886682054595	3.9512576662112	3.66279390520433	3.52953130178062	3.46396558508833	3.49427094769566
AC005358.1	3.77236278804237	3.74775019531136	3.59134948028138	3.78671904126448	3.74926408286107	3.67405911526637	3.51009664253372	3.59021681010491	3.68701922849564	3.56976474621323
AC005394.1	4.80089268324739	4.82214382570664	4.77621058888803	4.69811277341912	4.70946220360642	5.06986761233261	4.68210691961327	4.79490765788772	4.89778862569997	4.94468121130433
AC005498.2	4.09952526958321	3.6352794435681	3.72128108972967	4.0990093788972	4.22850078229431	4.07729745281331	3.88436096760217	3.93663424113748	3.99651883913512	4.04702653660247
AC005498.3	6.06190260943773	5.74369259897498	5.94887879906857	5.81331169740632	6.08285368261755	6.25216296654216	5.86984494868326	6.09043072262018	6.21243530760773	6.09218193232296
AC005520.2	5.35170354573701	5.40182928866786	5.50706095599672	5.80541012724473	5.74924755035159	5.41288378988118	5.47614537184135	5.22801036989854	5.15893295263456	5.7684740770223
AC005523.1	4.59680321445046	4.84517152220397	4.71872476343247	5.01983830156736	4.95179982191101	4.86148282850665	5.03675987655699	4.70576530983645	4.83131555443208	4.8895548785803
AC005523.2	6.08094091973791	6.11915261660632	6.37408100952501	6.4786483640177	6.18118988741084	6.03308751928633	5.70951212764122	5.95007009875412	6.44579566823916	6.26992078600627
AC005532.1	3.40627067783192	3.47627037137984	3.30629398258861	3.47437755760986	3.40693965663311	3.34119390989073	3.35366461531506	3.5023413572365	3.39816764786226	3.42819613256071
AC005537.1	3.99478016466318	3.71158673137014	3.8877874633159	3.5860855216659	3.66253392240052	3.74616409278624	3.59612277917069	3.50950583086227	3.71295943990543	3.74026935663384
AC005549.1	4.39838332938967	4.47247231293949	4.76741432765582	4.74767633584293	4.93907692603392	4.62710310773808	4.87557108974933	4.67328254213023	4.91373858537829	4.48893416374212
AC005586.2	4.60464912426577	4.68716668002868	4.57913314858021	4.90708787543979	5.05994642858533	4.39974458602744	4.70917275112021	4.53151029482548	4.57552978230468	4.53652418434426
AC005592.1	4.02813164523054	3.99980482482179	3.85510053699547	3.98516756166425	3.90658877151724	4.03472730986998	3.83551481725526	3.92729032300511	3.78598108237713	4.04944533654264
AC005606.2	3.92203226798853	3.7193047966899	4.1798726066206	4.16820057178346	3.90904256819077	4.06783476784789	3.91992137597425	4.08740803800414	3.87553355170498	4.06118209645564
AC005618.3	4.36456640289141	4.08610296921359	4.03791574307283	4.08197360059921	4.31727372337299	4.01600276679779	4.04558482714309	4.15157351049136	4.28528064049999	4.15262389770642
AC005674.2	7.49141265723189	7.64271156885623	8.36219452926548	7.97230590275538	8.79716340750377	7.29691522259068	8.12581340410565	7.87913989092038	8.03148138223993	7.7219147324465
AC005696.4	5.71481885857317	5.36997258655456	5.37098218750883	5.3766734397492	5.60089540610502	5.60541208420803	5.17874989552295	5.62043201226913	5.72127265845872	5.72764438850893
AC005725.1	3.68319928362405	3.79480669512013	3.75022672901019	3.77447450875006	3.73038677468032	3.6317293697925	3.83135495910148	3.6928293772907	3.97493559720368	3.52517653439455
AC005730.2	4.45796805402712	4.25225478753681	4.22260559119516	4.27259051807274	4.60163327272531	4.39397704824064	4.37444173297244	4.23187721030383	4.40390976090193	4.49939243017339
AC005736.1	3.27991102193229	3.07806563028366	3.23741026328872	3.12223349846673	3.25403716399213	3.00198345872112	3.12605292804917	3.14009816629049	3.09263420070154	2.96991719562061
AC005772.1	3.32783448698806	3.20762251914443	3.46056406290049	3.48245342059286	3.33039514263164	3.23553536474508	3.39698256327095	3.29034041449537	3.45129660365375	3.5054929885975
AC005776.2	3.39166883384459	3.38868380150672	3.55093634975228	3.55828058804392	3.48674536670965	3.33921946507007	3.28994263880347	3.34128357852986	3.20617815538411	3.37822312160621
AC005785.1	5.0612262084257	4.82634954421987	4.94818353800714	4.96996578806353	5.23414208246124	5.20540027578186	5.10123290885232	5.06828134313267	5.18501430604217	5.17903120046207
AC005785.2	5.40898009351395	5.08656981288943	5.67880384536411	5.13499692860239	5.03405341391331	5.5536794467063	5.24372431183633	5.69045752971131	5.65104507115623	5.41835612495251
AC005833.1	5.87755030910656	5.36328181920649	5.58088064728091	5.43611772018203	5.84495409598255	5.82511725859668	5.80622881910239	5.62623288859035	5.83318599554267	5.8996821468799
AC005837.1	6.05753799908164	5.38283596218425	5.6351188513129	5.69580587640376	5.71548190108604	5.66066183581816	5.31424465755067	5.5525241523076	5.75487219103076	5.52203588486249
AC005842.1	6.63193802939517	6.59730266578815	6.95280678447503	7.17213407426688	7.7834656759326	6.73133389975192	7.74360978094115	6.98477503699793	6.90335232865199	6.76072669789937
AC005906.2	5.28033719025671	5.03553732073272	5.07857646757156	4.77100212200761	5.24983566942051	5.57254613166316	5.22084572838361	5.15979382190979	5.29210315035086	5.35779525256228
AC005911.1	4.51211730395421	4.31788294743889	4.8087781801058	4.82087016544144	5.17700109606373	4.58389728159817	4.73376783695439	4.63300451515751	4.65587917484908	4.43133577602698
AC005920.1	4.87784333274874	4.90081881388784	4.89063384851463	4.97849661087758	5.1662587320464	4.99543795808791	4.99936374554741	4.88131512855763	4.96659892713122	5.11553748014964
AC006001.1	3.98373554421723	3.79661071314504	4.00102234011626	3.50936749460958	3.63226303886631	3.79298896499309	3.68533554211065	3.90971538272845	3.86435073575978	3.82968512577062
AC006001.3	6.03884461653576	5.99820164700776	5.90211019913168	6.08987410274531	6.14819388301703	5.72675843186611	5.97057454035721	6.02888019312766	6.2114048592435	6.12351619098405
AC006004.1	3.92190029837237	3.82177031294849	4.24390718134381	3.94691162089424	4.15536937872303	4.06413073625593	3.94095318390517	4.19396208991209	4.08792883814335	4.27677457825831
AC006012.1	4.12965566436419	3.65355104038282	3.92253422016285	3.96276264261012	3.90538114844443	3.91998421144996	3.93553442850761	3.97675892910296	3.86631714921087	3.92822565855628
AC006026.3	4.35101879033512	5.05501738435818	5.37192241454661	4.76069041785637	4.95618440696398	4.57430037122246	5.29248584847969	4.64063661878212	4.75463488848953	4.66800190839189
