	Sample_15843	Sample_21410	Sample_21411	Sample_21412	Sample_22794	Sample_3247	Sample_502	Sample_6076	Sample_7459	Sample_8880
AC004690.2	3.46450455897843	3.51084220597741	3.6627481193972	3.48977878154171	3.53842704170865	3.49616116594591	3.52347088410012	3.47914160836531	3.69164623284854	3.4721399882573
AC004692.1	8.28713452812563	8.27640014247141	8.41766622554784	8.97472790875727	8.53919123218641	8.66184605247444	8.23508684962851	8.49696089956548	8.38278656903859	8.50638918435391
AC004771.1	5.01004048665682	5.13981903322954	4.89187797699181	5.16003285202858	4.90606937240631	4.76710482158359	5.13441689511154	5.10485798725737	5.26691205528605	5.25888605036791
AC004801.3	3.77441773014681	3.43288653870677	3.41412139589609	3.51925933832492	3.45172441452866	3.54067202294461	3.55955326717663	3.67920446527372	3.65270388588129	3.38316615195295
AC004803.1	4.58314674636055	4.43813094980073	4.32696039008185	4.10130330714961	4.3355558564906	4.28701123824341	4.52861915871543	4.29549834470805	4.32846203292114	4.52532285841694
AC004812.2	5.58255463027393	5.35988462403039	5.02134455426616	5.40021601992561	5.28016888894024	5.34919683693446	5.4908197545236	5.35949688785532	5.13308114926772	5.34052164356524
AC004817.1	3.41994735804776	3.54437129431255	3.62420964916241	3.51333289161436	3.50773427992246	3.53694361883906	3.6017485369943	3.54076624389547	3.53475237018068	3.56864646128088
AC004817.2	4.76851819734219	4.42772301681448	4.66979905950306	4.49352309452128	4.55568848516519	4.29188803224109	4.57540494309469	4.57387847088518	4.56236162103112	4.61766030704583
AC004825.2	4.70289565759911	4.78952172516331	4.55164671798634	4.55369046737028	4.72354543289058	4.22808321341489	4.81992930256176	4.73387340117784	5.25485745974685	4.75962553977778
AC004832.1	3.83505793297919	3.63696522154678	3.682234420437	3.7579557390528	3.47744444941768	3.64394606389073	3.69532295142544	3.38977256620591	3.71815064918075	3.64835150780088
AC004836.1	3.93910608327615	4.04668589250273	3.98148974919187	3.8706920740197	4.18806594610712	4.03104154617853	4.14616059041375	4.08436028598235	4.24491570167618	4.32869178324081
AC004846.1	3.91895231331223	3.89626581791336	3.81337612476283	3.74732775494028	3.92227703121362	3.64689559369509	3.88717306433654	3.86266520151466	3.66098238864479	3.87249457955877
AC004846.2	5.06445538221035	4.89673296996499	4.97405323030965	5.00347588827014	5.24092780524252	4.92767087325237	5.30759214755839	5.13012351241645	5.10490162186169	5.12585641455754
AC004847.1	6.3366083818548	6.75731234135747	6.08261370658546	6.87610336517486	6.34023044187835	6.8385111429195	5.67321199507224	6.41122521313208	5.8260473174892	6.19237347537995
AC004852.2	3.46368313891307	3.27668454895782	3.34122683818764	3.54851088030563	3.38161757912114	3.27524394631533	3.55456971799094	3.31618670592018	3.54257434238412	3.3746083833254
AC004893.2	4.56035815130267	4.07639190264881	4.00835692817579	4.44549865046391	3.9544855213149	4.19675232977266	4.11790119698623	4.19509495829862	4.0337708390538	4.1529591099517
AC004906.1	4.64554300161611	4.44002592003032	4.64338995461768	4.41398048941148	4.29728402329795	4.22539296725498	4.3126750934384	4.36599271437226	4.39969407471085	4.41731937406553
AC004908.3	5.44889876074021	5.1797286839346	4.84121737381831	4.92306516160083	5.15385737515581	4.90178577015608	4.76476478948163	5.16595747712142	5.03605148503803	5.24910300123784
AC004917.1	4.78896391870725	4.63127896207441	5.00887676808365	4.50654258855848	4.91082414938473	4.71615755250536	5.12024017263323	4.80497699755717	4.95504468047961	4.59664497442792
AC004918.3	4.72847669552454	5.15431185233579	5.25795697777143	5.3218054279591	5.22208249227903	5.33835274518962	5.44671288417662	5.35659613348369	5.24508817508536	5.63346649590294
AC004941.2	7.90995358753982	8.38235664282757	7.72464620282828	7.26865753097513	7.55064318199028	8.00794043032194	7.75770463973428	7.90544112865296	7.99970234944538	7.76739641321886
AC004943.2	4.42209166207377	4.70586794986627	4.4846335737405	4.61251481862543	4.69710985106163	4.60561404263072	4.41097933688812	4.76716882933058	4.68123321675473	4.39611126673376
AC004944.1	3.65340556552172	3.40977959582018	3.50979183139904	3.65352053746186	3.44846268517534	3.49294412047301	3.401923732517	3.41677236069034	3.81245689966263	3.52413815248989
AC004947.1	3.52927098392272	3.34607298674235	3.22604487506749	3.4317341424328	3.36913636639445	3.48473430637217	3.31625720937216	3.30938154515705	3.63441993617649	3.36264651972298
AC004948.1	3.47890889868331	3.34832281552781	3.15023221190655	3.10038124955157	3.2087352121405	3.08124176109778	3.1944917437784	3.20172105740953	3.34663829159173	3.37310979791086
AC004951.1	9.01308927279763	8.68596629962268	8.05086539590766	9.0943571657101	7.94445970052627	8.70678344868357	8.88659804439802	8.52299746053122	8.2466476285193	8.53410952936958
AC004951.3	6.25623827507984	6.44354609492082	6.59681586209326	6.65366549774544	6.53841463670508	6.47196434734091	6.58402805298274	6.19584067146094	6.58750729371697	6.37889625399691
AC004972.1	3.47017564849908	3.31963986919896	3.23551534393047	3.10200255172515	3.2689435900329	3.13707342913355	3.29549532290022	3.24851906142136	3.22412994992489	3.1639762500087
AC004975.2	3.57167343536433	3.43599652532268	3.47415683626245	3.40563978672559	3.34654212814328	3.64638042456795	3.33130781390515	3.31383547605214	3.38088258907205	3.36966474365682
AC004988.1	3.6493653798858	3.56671358185335	3.65365981871698	3.49571106280101	3.44989146318801	3.5399069954426	3.69971694059182	3.36516863203382	3.61335643702553	3.55382460428586
AC005005.3	5.19727612240196	5.33530514564807	5.58222205804413	5.40219115796782	5.3829229342923	5.11539689152372	5.52138396928052	5.30726043258512	5.59341751785488	5.51461239973717
AC005009.1	3.13162010797625	3.07784282610368	3.08155752496017	3.0402313726549	3.07468198005499	2.94444499800401	2.96755560008108	3.13769154917119	3.041358976367	2.9822440713229
AC005011.1	11.0779936132899	10.7348135413602	10.8355659040428	10.8533052038143	10.828181351793	10.6732943243002	10.9069893031068	10.6683478720989	10.8009730680229	11.0885410150731
AC005014.2	3.89771825450926	4.08996838121332	4.04635746139837	4.0564567756795	4.12875950397557	3.91002844655336	3.93470755815784	3.90007117214483	3.93373619548712	3.95022346135822
AC005034.3	4.94376918616394	4.81239654415208	3.70644565420705	4.76805813648717	4.27084626003092	4.34614458136519	4.27409175089449	4.23107680905902	4.08339982221294	4.69534901074878
AC005062.1	3.55187929030404	3.56696777146004	3.73447057071969	3.55603424011846	3.51826942431016	3.62153939298671	3.68052699693511	3.61780889127138	3.68139289618399	3.54882824535966
AC005064.1	3.1553122445554	3.05606077995042	3.29068986097105	3.30284932880345	3.15685583875977	3.08302244330199	3.18907859281394	3.28764819406716	3.19147036408451	3.29216690892463
AC005072.1	4.27300640023726	5.5671427643823	5.68477738646618	5.34507658009559	4.92075843607925	5.77419458793476	5.33410131734232	5.13399969588961	4.80963120779021	5.40981691104498
AC005076.1	5.86923836496196	5.94923996220171	6.0930376167834	5.94537926015032	6.31354799711098	5.98526945703322	6.27224423319651	6.15653758849139	5.87464458582306	6.37167814477179
AC005083.1	4.73666547779463	5.11940821654772	4.86095489346849	5.78158384045876	5.11202259940298	5.13627979628261	5.07238198422555	5.20952760002355	5.10100278827616	4.93992186154223
AC005154.1	6.42631065627355	6.28816255676798	6.32864739663966	6.5948730853799	6.31228153630857	6.44384663812212	6.34949788539505	6.42802716061417	6.20705873593211	6.50393925152358
AC005162.1	4.12092796285414	4.14961529283266	4.1201389598455	4.39859763297123	4.47979091339055	4.29028892013081	4.09143135587409	4.25019939565336	4.38390714197539	4.28724659307523
AC005162.3	3.73888808912894	3.44773426577272	3.5913700010201	3.5033754931607	3.72457000283779	3.46481413399908	3.5889873902558	3.42269270159195	3.58232405586433	3.46279369986174
AC005165.1	4.20910045616914	4.51292042876713	4.26618205993437	4.68939074157132	4.37775216921334	4.32575038041315	4.27081057769255	4.36641086523979	4.35464093093017	4.37027877731147
AC005176.1	4.77394938785066	4.85219136778535	4.88560618669538	5.00147094297537	4.62840833350272	4.69897471664678	4.65846854484729	5.09064813352405	4.75608560866982	4.74504105337093
AC005180.1	3.9140885163648	3.66701333610811	3.69449420949301	4.00396484318098	3.72447081067948	3.85128578715007	3.87452419505836	3.90140875970357	3.57441458160569	3.77155019681427
AC005224.1	5.812410567139	5.37118611224445	5.29405192240242	5.83202089869478	5.09982339759649	5.29747953207188	5.10394689796512	5.32129043025411	5.37631809111273	5.79341314747028
AC005224.4	5.06764314818118	5.00041108202686	5.06599046569507	4.71504427028597	4.97840744255904	4.71979576073807	5.00686640814372	5.03658519650052	4.82209676149479	5.21564441028
AC005229.4	5.54998538640683	5.50173593591052	4.80201851671002	5.1981247782311	4.95934280622983	4.76126071680972	5.22217335170317	5.0333354438308	5.3350082756311	5.37103821345878
AC005256.1	5.49366333637396	5.20371606055217	5.4534445029232	5.41069300052488	5.22298612522402	5.53560555898898	5.37186169607892	5.63972765697213	5.4228735634507	5.56820626847644
AC005261.2	6.95360156778457	7.23585370883884	7.1570961073235	7.04994205553314	7.12055599985828	7.3588675710309	6.92677754553072	6.87464131398097	6.86969255793644	7.35455197151855
AC005261.4	5.5070651637897	5.68689109812513	5.44072316157565	5.45375234463026	5.70312146940867	5.6457588858201	5.3484644047878	5.62072551416898	5.37368085567756	5.65611413285546
AC005261.6	5.1890359728528	5.6486104832276	5.54611723406776	5.60718702692719	5.54893188552195	5.23861866342382	5.38610705154716	5.68234450013463	5.44724703621095	5.49078158037038
AC005281.1	3.44415157531123	3.27523771663962	3.32592271410774	3.31613952829948	3.50751061277663	3.39044395225853	3.47225770742232	3.59756703438635	3.24763373300071	3.4809045340205
AC005297.3	4.25071761332338	4.75627372954086	4.64703699487267	4.24138359925016	4.63253637489768	4.42636700287914	4.58995608752787	4.48984280544993	4.4102844270841	4.6024567463909
AC005306.1	5.14656337140606	5.43463910175313	5.42452660212952	5.81227271407739	5.28502022724759	5.71848076598832	5.56225158220278	5.54566171784856	5.33097120501428	5.72893375700825
AC005332.7	7.09839703102812	7.10800446507611	7.29999418012321	7.25747395290649	7.74119336622022	8.13406592429158	7.62151469145488	7.33599308523045	7.43018625419367	7.78352526463702
AC005332.9	5.40658967460634	5.36105268417749	5.67195007434352	5.52156639779571	5.70484724069071	5.97802510249291	5.47781273905549	5.40351086428587	5.51574282643449	5.62743586302384
AC005355.2	4.13681677681084	3.41520596573613	3.75318645984651	3.72201125401937	3.80653014904889	3.68748907157445	3.8060692749791	3.94630392634551	3.83188420746893	3.7180721075235
AC005358.1	3.81303006012812	3.31768443805466	3.63183081959846	3.40885042767056	3.61723661058032	3.43507366448439	3.48096774998617	3.4923464090945	3.86237190936112	3.46362716280072
AC005394.1	4.47835806656667	4.79928233583106	4.98571168137003	4.6098341895619	4.87695161552728	4.79631534176259	4.65638250485608	4.81774348794787	4.90966478878485	4.70686701621898
AC005498.2	4.11185461463257	3.85396837275668	3.78736873716572	3.88366245879668	3.98111056739024	3.84422418577131	4.02947663191247	3.87675551572546	3.88445520507359	3.84185812649596
AC005498.3	6.27682676515852	5.9290983772651	6.26967083159339	6.13171215397369	6.15184978694869	6.10566621243947	6.11594712562036	6.04606711823364	6.27656389485994	6.13626783350613
AC005520.2	5.1914932982302	5.42790997224799	5.26034763710819	5.2029956191142	5.94268527178895	5.35075375873564	5.16489874738574	5.1794649354752	5.66638939973214	5.07795236865424
AC005523.1	5.13864137208884	4.57227065847988	4.78247911704799	4.57013881279114	4.51067662999983	4.62237117663427	4.77775465024252	5.02886430977389	4.68767431932355	4.88882519902921
AC005523.2	6.06645600053898	6.12125410252413	6.21664873697656	5.8660800637609	5.94574427131369	5.82345553192488	6.04142680352142	6.39476854584852	5.92945366943473	6.38282251790536
AC005532.1	3.57157617658642	3.47156603148005	3.30827454400081	3.41323833318581	3.69134205820766	3.24912823452031	3.40331500820773	3.57981004539247	3.61004275165935	3.44848571706681
AC005537.1	3.63949541072089	3.62017435836666	3.72173173824294	3.83281628107874	3.65230889954901	3.73711110340354	3.93321388176948	3.66879832296177	3.68064231333799	3.73853545778597
AC005549.1	5.00799572554169	4.65018329776303	4.81186901219366	4.76224307988419	4.36561377221568	4.71376315879086	4.62524698620298	4.68810732653404	4.86354568716293	4.38851411648899
AC005586.2	4.42921375052747	4.49437164180818	4.55338047296308	4.31691681466953	4.53445629869165	4.4452464990613	4.58868134825087	4.77129143700482	4.48867089545118	4.52828373592935
AC005592.1	4.22008396398665	3.98737357290966	3.90620997256778	4.0768344137094	4.21355629047052	3.89997240487776	4.12082359467316	3.90284928570857	4.23930431611048	3.93921250160965
AC005606.2	3.5623565290824	3.92788501640413	4.04408630609042	3.86996138014113	4.16139008721763	4.06982610057385	3.75580786015511	4.06130889743318	4.02260928216806	4.02342170843886
AC005618.3	4.1345505192483	4.22207385722952	4.07877975374981	3.92630711100765	4.21483828883569	4.0090999962724	4.04985722670103	4.30761879252505	3.94726304283461	4.1376888268103
AC005674.2	8.8119322742864	7.57265167536704	6.92608317146867	7.97674457578637	7.90861352731603	7.77226127414836	7.26706502772984	7.48712029992997	7.72935147645779	7.9865007363756
AC005696.4	5.13368889355532	5.46417792190812	5.65080801379622	5.80464788582294	5.43462439101843	5.68777505745332	5.54847558564095	5.60026263360442	5.8675695901807	5.64457083411441
AC005725.1	4.09504693638841	3.67983345093116	3.54928472329812	3.76864040115083	3.73483133908477	3.75672032831011	3.9733797963347	4.34233180411082	3.75094653320427	3.51733532544651
AC005730.2	4.45962382095749	4.13848274474539	4.48295349751232	4.36638207471069	4.15328453711671	4.33904529601319	4.46300216724606	4.51827080689839	4.28342376453084	4.21818549616841
AC005736.1	3.54552126835871	3.18508484217859	3.12234300110088	3.52216298604819	3.31588100044656	3.18675551388717	3.40812713701464	3.17610682665963	3.22603990486132	3.20345906199491
AC005772.1	3.40255478760117	3.51543191293514	3.34880559472377	3.32953752305905	3.50818428645836	3.14428177390549	3.38734165788921	3.33213068556674	3.42390335038184	3.3783710866157
AC005776.2	3.47307791896454	3.43447240381885	3.62303150522295	3.27870033100142	3.39858280031165	3.45271811901483	3.32720053105367	3.44834526749127	3.63285597669761	3.3936916644151
AC005785.1	4.79781194744379	4.86461978956618	5.27263800780379	4.89814361453374	4.85269825846106	4.98183750682272	5.04922936867535	5.0776026184437	5.3608647206293	5.1773437742743
AC005785.2	4.39700494371076	5.71136372386309	4.81799608325679	4.60545924785608	4.32472121568405	5.49646936770904	4.72082035205201	4.49188484077082	4.10502130859267	5.41484143328602
AC005833.1	6.00855524785865	5.70014248371006	6.03159938936457	5.92505346721772	5.69988811468603	5.59531345085699	6.01487124317734	5.8077189533347	5.95853680692382	5.72327955535823
AC005837.1	5.15027961157552	5.40051641305191	5.6125600742425	5.55778828435074	5.73643143600417	5.16613826941745	6.15098139140009	5.75232186070785	5.45276735676546	5.58565211320978
AC005842.1	6.5428538641348	6.0947526773787	5.53192184705545	6.16309278268981	6.0764274575154	5.14000155772395	5.53806415641451	5.60688013259368	6.17527493920756	5.90514898468835
AC005906.2	4.53139445924801	5.42047577429331	5.31358853834129	5.24460075498583	5.2533688697725	5.29885825798587	5.62596881439111	5.13074329266833	5.08150561661809	5.16186954871227
AC005911.1	5.46140070709792	4.96825910184549	4.53231035951956	4.67818777957132	4.90342716255168	4.30037712187641	4.14685127100869	4.49488466524581	5.20216730479877	4.7030371090481
AC005920.1	4.92578387914999	4.92125520627898	5.01842266841737	4.73912579661195	4.9213965521447	4.87841962351979	4.93768987967024	4.97578346577633	5.02481950483882	5.05471443840896
AC006001.1	3.78407819516108	3.99464937530374	3.83083725829574	3.87927883040185	3.50671434241439	3.92427553918904	4.02740119894144	3.71196991220227	3.5294395971098	3.94633026423521
AC006001.3	5.84790217429943	6.06484387028194	5.91802405929386	5.83654927498888	5.73655939769962	6.0169924378077	6.23249523725273	6.13669063245592	6.09407608781791	6.11081292492888
AC006004.1	3.79877298084417	3.94517246504666	4.2102446558782	3.917087112816	4.13020111960336	4.02387835410744	4.1732756186667	4.03767400166755	4.50221245569243	4.05112013432642
AC006012.1	4.24362343496458	4.07008749081223	4.12928860517055	3.65737114324049	3.96919144518265	3.97671513035221	3.95317162183017	4.10499539961521	4.04476649554329	3.88969250386682
AC006026.3	4.45599410188314	4.71749996188034	4.56249578660093	5.12727151191453	4.60923459732278	4.82517310578108	4.28770743567736	4.71032336281089	4.96912879328548	4.78904683661879
